2025-08-09 15:27:26,667 [modloading-worker-0] WARN treasure2 | TreasureLootTableRegistry.java:173 | unable to locate file in jar -> data/treasure2/loot_tables/injects
2025-08-10 19:25:38,952 [Worker-Main-5] INFO treasure2 | SimpleSurfaceChestFeatureGenerator.java:87 | CHEATER! CAULDRON chest at coords: -1275 76 -84
2025-08-10 19:26:53,028 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.61, yOffset=0.18, zOffset=0.27, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.73, yOffset=0.18, zOffset=0.61, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.27, yOffset=0.18, zOffset=0.39, rotation=-90.0], lockItem=null], LockState [slot=LockSlot [index=3, face=SOUTH, xOffset=0.39, yOffset=0.18, zOffset=0.73, rotation=0.0], lockItem=null]]
2025-08-10 19:26:53,028 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CompressorChestBlockEntity@13a7688e @ BlockPos{x=-1449, y=22, z=122}
2025-08-10 19:26:53,104 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! LEGENDARY chest at coords: -1449 72 127
2025-08-10 19:26:55,577 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >UNCOMMON
2025-08-10 19:27:28,272 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.6, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-08-10 19:27:28,272 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.MoldyCrateChestBlockEntity@4c4d3c1 @ BlockPos{x=-1459, y=59, z=328}
2025-08-10 19:27:28,299 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! COMMON chest at coords: -1459 70 328
2025-08-10 19:27:43,109 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >COMMON
2025-08-10 19:28:30,530 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.3, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.7, rotation=0.0], lockItem=null]]
2025-08-10 19:28:30,530 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CauldronChestBlockEntity@449976d0 @ BlockPos{x=-1487, y=27, z=534}
2025-08-10 19:28:30,585 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! CAULDRON chest at coords: -1487 64 534
2025-08-10 19:28:34,546 [Worker-Main-3] INFO treasure2 | WellGenerator.java:198 | CHEATER! Wishing Well at coords: -1424 64 597
2025-08-10 19:30:15,458 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.4, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-08-10 19:30:15,458 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.WitherChestBlockEntity@7bc9a2c7 @ BlockPos{x=-1328, y=36, z=789}
2025-08-10 19:30:15,458 [Server thread] INFO treasure2 | WitherFeatureGenerator.java:154 | CHEATER! WITHER chest at coords: -1341 69 789
2025-08-10 19:30:24,705 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-08-10 19:30:24,705 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.PirateChestBlockEntity@7b912440 @ BlockPos{x=-1741, y=61, z=756}
2025-08-10 19:30:24,705 [Server thread] INFO treasure2 | SubaquaticStructureFeatureGenerator.java:98 | CHEATER! SCARCE chest at coords: -1743 65 756
2025-08-10 19:30:47,307 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.4, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-08-10 19:30:47,307 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.WitherChestBlockEntity@2131f356 @ BlockPos{x=-1654, y=35, z=224}
2025-08-10 19:30:47,307 [Server thread] INFO treasure2 | WitherFeatureGenerator.java:154 | CHEATER! WITHER chest at coords: -1654 68 236
2025-08-10 19:30:47,307 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >UNCOMMON
2025-08-10 19:31:02,198 [Worker-Main-4] INFO treasure2 | WellGenerator.java:198 | CHEATER! Wishing Well at coords: -1751 63 -20
2025-08-10 19:31:12,619 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-08-10 19:31:12,619 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.IronboundChestBlockEntity@5454d239 @ BlockPos{x=-1881, y=54, z=480}
2025-08-10 19:31:12,653 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! UNCOMMON chest at coords: -1881 64 480
2025-08-10 19:31:42,535 [Worker-Main-5] INFO treasure2 | WellGenerator.java:198 | CHEATER! Wishing Well at coords: -2025 64 838
2025-08-10 19:32:34,059 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >UNCOMMON
2025-08-10 19:33:48,589 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-08-10 19:33:48,589 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.IronboundChestBlockEntity@35a3e38d @ BlockPos{x=-2001, y=44, z=1141}
2025-08-10 19:33:48,605 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! UNCOMMON chest at coords: -2001 63 1141
2025-08-10 19:33:54,296 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.4, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-08-10 19:33:54,296 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.WitherChestBlockEntity@2d4b7004 @ BlockPos{x=-2210, y=45, z=1141}
2025-08-10 19:33:54,296 [Server thread] INFO treasure2 | WitherFeatureGenerator.java:154 | CHEATER! WITHER chest at coords: -2201 73 1141
2025-08-10 19:34:20,609 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 19:34:54,971 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 19:35:07,471 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >COMMON
2025-08-10 19:35:09,132 [Worker-Main-5] INFO treasure2 | WellGenerator.java:198 | CHEATER! Wishing Well at coords: -2072 64 1443
2025-08-10 19:36:00,199 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.55, zOffset=0.17, rotation=0.0], lockItem=null]]
2025-08-10 19:36:00,199 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.VikingChestBlockEntity@20fd341f @ BlockPos{x=-1863, y=51, z=63}
2025-08-10 19:36:00,257 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! UNCOMMON chest at coords: -1863 64 63
2025-08-10 19:36:02,459 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-08-10 19:36:02,459 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.DreadPirateChestBlockEntity@39e38aeb @ BlockPos{x=-1881, y=15, z=263}
2025-08-10 19:36:02,502 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! LEGENDARY chest at coords: -1881 66 263
2025-08-10 19:36:11,065 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-08-10 19:36:11,065 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.PirateChestBlockEntity@601d7bb @ BlockPos{x=-1694, y=41, z=1461}
2025-08-10 19:36:11,105 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! SCARCE chest at coords: -1694 63 1461
2025-08-10 19:36:52,404 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.61, yOffset=0.18, zOffset=0.27, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.73, yOffset=0.18, zOffset=0.61, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.27, yOffset=0.18, zOffset=0.39, rotation=-90.0], lockItem=null], LockState [slot=LockSlot [index=3, face=SOUTH, xOffset=0.39, yOffset=0.18, zOffset=0.73, rotation=0.0], lockItem=null]]
2025-08-10 19:36:52,404 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CompressorChestBlockEntity@2fc7481d @ BlockPos{x=-2083, y=59, z=132}
2025-08-10 19:36:52,404 [Server thread] INFO treasure2 | SubaquaticStructureFeatureGenerator.java:98 | CHEATER! EPIC chest at coords: -2083 63 132
2025-08-10 19:37:34,639 [Worker-Main-4] INFO treasure2 | WellGenerator.java:198 | CHEATER! Wishing Well at coords: -1418 69 1262
2025-08-10 19:37:34,640 [Worker-Main-4] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.61, yOffset=0.18, zOffset=0.27, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.73, yOffset=0.18, zOffset=0.61, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.27, yOffset=0.18, zOffset=0.39, rotation=-90.0], lockItem=null], LockState [slot=LockSlot [index=3, face=SOUTH, xOffset=0.39, yOffset=0.18, zOffset=0.73, rotation=0.0], lockItem=null]]
2025-08-10 19:37:34,640 [Worker-Main-4] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CompressorChestBlockEntity@16bab242 @ BlockPos{x=-1415, y=69, z=1270}
2025-08-10 19:37:52,963 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >UNCOMMON
2025-08-10 19:51:53,363 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-08-10 19:51:53,363 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.DreadPirateChestBlockEntity@737f4b52 @ BlockPos{x=691, y=61, z=467}
2025-08-10 19:53:08,705 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.61, yOffset=0.18, zOffset=0.27, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.73, yOffset=0.18, zOffset=0.61, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.27, yOffset=0.18, zOffset=0.39, rotation=-90.0], lockItem=null], LockState [slot=LockSlot [index=3, face=SOUTH, xOffset=0.39, yOffset=0.18, zOffset=0.73, rotation=0.0], lockItem=null]]
2025-08-10 19:53:08,705 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CompressorChestBlockEntity@1448435 @ BlockPos{x=687, y=61, z=467}
2025-08-10 19:53:16,458 [Server thread] INFO treasure2 | LockItem.java:156 | LockItem | onItemUse | blockEntity -> mod.gottsch.forge.treasure2.core.block.entity.CompressorChestBlockEntity@1448435
2025-08-10 19:53:16,459 [Server thread] INFO treasure2 | LockItem.java:187 | LockItem | handleHeldLock | lock -> LockItem [name=treasure2:sapphire_lock, rarity=EPIC, craftable=false, keys=[KeyItem [rarity=EPIC, craftable=true], KeyItem [rarity=EPIC, craftable=false]]]
2025-08-10 19:53:16,459 [Server thread] INFO treasure2 | LockItem.java:188 | LockItem | handleHeldLock | lockState -> [LockState [slot=LockSlot [index=0, face=EAST, xOffset=0.73, yOffset=0.18, zOffset=0.39, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=1, face=SOUTH, xOffset=0.39, yOffset=0.18, zOffset=0.73, rotation=180.0], lockItem=null], LockState [slot=LockSlot [index=2, face=NORTH, xOffset=0.61, yOffset=0.18, zOffset=0.26999998, rotation=180.0], lockItem=null], LockState [slot=LockSlot [index=3, face=WEST, xOffset=0.26999998, yOffset=0.18, zOffset=0.61, rotation=90.0], lockItem=LockItem [name=treasure2:sapphire_lock, rarity=EPIC, craftable=false, keys=[KeyItem [rarity=EPIC, craftable=true], KeyItem [rarity=EPIC, craftable=false]]]]]
2025-08-10 19:53:16,459 [Server thread] INFO treasure2 | LockItem.java:191 | handleHeldLock | lockState -> LockState [slot=LockSlot [index=0, face=EAST, xOffset=0.73, yOffset=0.18, zOffset=0.39, rotation=90.0], lockItem=null]
2025-08-10 19:57:44,459 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 19:57:44,905 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 20:08:37,026 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 20:34:56,978 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.4, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-08-10 20:34:56,979 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.WitherChestBlockEntity@79f5a708 @ BlockPos{x=1033, y=62, z=-99}
2025-08-10 20:34:59,505 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-08-10 20:34:59,505 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.DreadPirateChestBlockEntity@190d0861 @ BlockPos{x=1033, y=62, z=-100}
2025-08-10 20:35:00,458 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.61, yOffset=0.18, zOffset=0.27, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.73, yOffset=0.18, zOffset=0.61, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.27, yOffset=0.18, zOffset=0.39, rotation=-90.0], lockItem=null], LockState [slot=LockSlot [index=3, face=SOUTH, xOffset=0.39, yOffset=0.18, zOffset=0.73, rotation=0.0], lockItem=null]]
2025-08-10 20:35:00,458 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CompressorChestBlockEntity@4e04c0fe @ BlockPos{x=1033, y=63, z=-100}
2025-08-10 20:35:03,405 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 20:44:36,427 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 20:47:07,365 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 20:50:06,594 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-08-10 20:50:06,594 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.DreadPirateChestBlockEntity@63673527 @ BlockPos{x=1350, y=13, z=161}
2025-08-10 20:50:06,649 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! LEGENDARY chest at coords: 1350 67 161
2025-08-10 21:33:27,775 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >COMMON
2025-08-10 21:48:49,291 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.6, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-08-10 21:48:49,291 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.MoldyCrateChestBlockEntity@33ed5c71 @ BlockPos{x=1668, y=87, z=175}
2025-08-10 21:48:49,316 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! COMMON chest at coords: 1668 94 175
2025-08-10 22:21:48,463 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 22:40:32,983 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 23:18:28,307 [Server thread] INFO treasure2 | WitherChestTopBlock.java:76 | wither chest TOP activated
2025-08-10 23:33:34,319 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.6, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-08-10 23:33:34,320 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.MoldyCrateChestBlockEntity@35f1473e @ BlockPos{x=1035, y=62, z=-101}
2025-08-10 23:33:56,968 [Worker-Main-4] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-08-10 23:33:56,968 [Worker-Main-4] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.VanillaChestBlockEntity@6b7a6e32 @ BlockPos{x=1625, y=72, z=-636}
2025-08-10 23:33:56,985 [Worker-Main-4] INFO treasure2 | SimpleSurfaceChestFeatureGenerator.java:87 | CHEATER! COMMON chest at coords: 1625 72 -636
2025-08-10 23:36:33,015 [Worker-Main-5] INFO treasure2 | WellGenerator.java:198 | CHEATER! Wishing Well at coords: 1297 70 1905
2025-08-10 23:36:41,585 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >CAULDRON
2025-08-10 23:36:42,129 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-08-10 23:36:42,129 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.PirateChestBlockEntity@27c26e5c @ BlockPos{x=1305, y=43, z=1945}
2025-08-10 23:36:42,151 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! SCARCE chest at coords: 1305 67 1945
2025-08-10 23:37:54,188 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.4, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-08-10 23:37:54,189 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.WitherChestBlockEntity@1f537cb8 @ BlockPos{x=1088, y=33, z=1988}
2025-08-10 23:37:54,189 [Server thread] INFO treasure2 | WitherFeatureGenerator.java:154 | CHEATER! WITHER chest at coords: 1076 64 1988
2025-08-10 23:41:17,416 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.3, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.7, rotation=0.0], lockItem=null]]
